step,split,matmul,mae,rmse,max_abs
0,eval,model.layers.13.mlp.down_proj,0.013914354145526886,0.019016388803720474,0.24651432037353516
0,eval,model.layers.14.self_attn.q_proj,0.03896578028798103,0.05502520874142647,0.354983925819397
0,eval,model.layers.14.self_attn.k_proj,0.04021962359547615,0.05927228555083275,0.3525533676147461
0,eval,model.layers.14.self_attn.v_proj,0.04502741992473602,0.061853133141994476,0.22983187437057495
0,eval,model.layers.14.self_attn.o_proj,0.009270521812140942,0.013501383364200592,0.09693419933319092
0,eval,model.layers.14.mlp.gate_proj,0.03006080538034439,0.041345857083797455,0.4428997039794922
0,eval,model.layers.14.mlp.up_proj,0.0290206391364336,0.039135999977588654,0.20752626657485962
0,eval,model.layers.14.mlp.down_proj,0.014732038602232933,0.020123984664678574,0.22495365142822266
0,eval,model.layers.15.self_attn.q_proj,0.03972436487674713,0.05699222534894943,0.3417762517929077
0,eval,model.layers.15.self_attn.k_proj,0.045241788029670715,0.06637225300073624,0.41898012161254883
0,eval,model.layers.15.self_attn.v_proj,0.034812383353710175,0.04734089970588684,0.1938246488571167
