step,split,matmul,mae,rmse,max_abs
0,train,model.layers.9.self_attn.o_proj,0.0031868438236415386,0.004985819628927857,0.07222616672515869
0,train,model.layers.9.mlp.gate_proj,0.055681174620985985,0.07917754724621773,0.9363558888435364
0,train,model.layers.9.mlp.up_proj,0.051687972620129585,0.07293175533413887,0.9012451767921448
0,train,model.layers.9.mlp.down_proj,0.028224224224686623,0.04167452082037926,0.9468545913696289
0,train,model.layers.10.self_attn.q_proj,0.06040208600461483,0.08932485245168209,1.2327110767364502
0,train,model.layers.10.self_attn.k_proj,0.06958921533077955,0.10217897035181522,1.1031725406646729
0,train,model.layers.10.self_attn.v_proj,0.06968541070818901,0.09702104516327381,0.9023563861846924
0,train,model.layers.10.self_attn.o_proj,0.005182143300771713,0.00793848151806742,0.21756118535995483
0,train,model.layers.10.mlp.gate_proj,0.05687377881258726,0.08187005668878555,1.145484447479248
0,train,model.layers.10.mlp.up_proj,0.05056744068861008,0.07128007337450981,0.9285149574279785
0,train,model.layers.10.mlp.down_proj,0.02650897391140461,0.039353576954454184,0.7978156805038452
0,train,model.layers.11.self_attn.q_proj,0.07308839913457632,0.11591486819088459,1.5205097198486328
0,train,model.layers.11.self_attn.k_proj,0.09645835869014263,0.16022969596087933,1.6715593338012695
0,train,model.layers.11.self_attn.v_proj,0.06209783535450697,0.08805838041007519,0.8735455274581909
0,train,model.layers.11.self_attn.o_proj,0.002928782720118761,0.0047324131010100245,0.12447082996368408
0,train,model.layers.11.mlp.gate_proj,0.0564007256180048,0.08085192646831274,0.916516900062561
0,train,model.layers.11.mlp.up_proj,0.055542076006531715,0.07909129187464714,1.2339099645614624
0,train,model.layers.11.mlp.down_proj,0.027185145765542984,0.040048299822956324,1.100563406944275
0,train,model.layers.12.self_attn.q_proj,0.07195035461336374,0.10848250798881054,1.383331298828125
0,train,model.layers.12.self_attn.k_proj,0.07629385124891996,0.11208450607955456,0.8387677669525146
0,train,model.layers.12.self_attn.v_proj,0.07883814349770546,0.11367153935134411,0.7599452137947083
0,train,model.layers.12.self_attn.o_proj,0.004930602619424462,0.0074589799623936415,0.0979509949684143
0,train,model.layers.12.mlp.gate_proj,0.056943644769489765,0.0833069859072566,1.3762397766113281
0,train,model.layers.12.mlp.up_proj,0.05602768994867802,0.07987385150045156,1.0265488624572754
0,train,model.layers.12.mlp.down_proj,0.029301362112164497,0.0435054674744606,0.9324829578399658
0,train,model.layers.13.self_attn.q_proj,0.08420675899833441,0.13444126583635807,1.5119280815124512
0,train,model.layers.13.self_attn.k_proj,0.09211383387446404,0.13743535242974758,1.3927364349365234
0,train,model.layers.13.self_attn.v_proj,0.07549968734383583,0.10826188698410988,0.6517208814620972
0,train,model.layers.13.self_attn.o_proj,0.0035945838899351656,0.0056677720276638865,0.15052509307861328
0,train,model.layers.13.mlp.gate_proj,0.060563862323760986,0.0892911572009325,1.6493520736694336
0,train,model.layers.13.mlp.up_proj,0.06248297169804573,0.09051944687962532,1.2796223163604736
0,train,model.layers.13.mlp.down_proj,0.033329158555716276,0.04978870879858732,0.7860186100006104
0,train,model.layers.14.self_attn.q_proj,0.08484350983053446,0.13032669574022293,1.8857688903808594
0,train,model.layers.14.self_attn.k_proj,0.08725026808679104,0.132910231128335,1.6284146308898926
0,train,model.layers.14.self_attn.v_proj,0.08768162690103054,0.12487621419131756,1.1353888511657715
0,train,model.layers.14.self_attn.o_proj,0.005996379652060568,0.010049865231849253,0.3192833662033081
0,train,model.layers.14.mlp.gate_proj,0.061284445226192474,0.0903704110532999,1.332470178604126
0,train,model.layers.14.mlp.up_proj,0.0604809308424592,0.08716286066919565,0.9403080940246582
0,train,model.layers.14.mlp.down_proj,0.037933732848614454,0.05784570053219795,0.7298316955566406
0,train,model.layers.15.self_attn.q_proj,0.08428546786308289,0.12729832157492638,1.6678335666656494
0,train,model.layers.15.self_attn.k_proj,0.08587216213345528,0.13033259101212025,1.1744885444641113
0,train,model.layers.15.self_attn.v_proj,0.07087714411318302,0.10137135535478592,0.8437080383300781
0,train,model.layers.15.self_attn.o_proj,0.004131143796257675,0.0068879753816872835,0.23442313075065613
0,train,model.layers.15.mlp.gate_proj,0.06372448988258839,0.09211298637092113,1.2606725692749023
0,train,model.layers.15.mlp.up_proj,0.06408292707055807,0.09214708767831326,1.6089370250701904
0,train,model.layers.15.mlp.down_proj,0.037759482860565186,0.05554254911839962,1.4568378925323486
0,train,model.layers.16.self_attn.q_proj,0.08441016264259815,0.13625496439635754,1.457122802734375
0,train,model.layers.16.self_attn.k_proj,0.09777585603296757,0.14969898387789726,1.3590936660766602
0,train,model.layers.16.self_attn.v_proj,0.057313067838549614,0.07998280320316553,0.6528050899505615
0,train,model.layers.16.self_attn.o_proj,0.0034141279757022858,0.006346835871227086,0.2532554864883423
0,train,model.layers.16.mlp.gate_proj,0.06812824308872223,0.0982514563947916,1.0797125101089478
0,train,model.layers.16.mlp.up_proj,0.06205080542713404,0.08902478311210871,1.405738115310669
0,train,model.layers.16.mlp.down_proj,0.04151803441345692,0.060070483945310116,1.443089485168457
0,train,model.layers.17.self_attn.q_proj,0.08335489500313997,0.12684567645192146,1.6812870502471924
0,train,model.layers.17.self_attn.k_proj,0.08163841255009174,0.12599271535873413,1.1105918884277344
0,train,model.layers.17.self_attn.v_proj,0.0688257534056902,0.09803098998963833,0.7331675887107849
0,train,model.layers.17.self_attn.o_proj,0.004490151535719633,0.007252461393363774,0.12912392616271973
0,train,model.layers.17.mlp.gate_proj,0.08441138733178377,0.1228302288800478,2.1441195011138916
0,train,model.layers.17.mlp.up_proj,0.07166542299091816,0.10332022421061993,1.0395636558532715
0,train,model.layers.17.mlp.down_proj,0.05030901916325092,0.07500380091369152,1.6173017024993896
0,train,model.layers.18.self_attn.q_proj,0.07636862341314554,0.11438940279185772,1.4036717414855957
0,train,model.layers.18.self_attn.k_proj,0.0799125749617815,0.11655474454164505,0.9933319091796875
0,train,model.layers.18.self_attn.v_proj,0.07482833135873079,0.10583727806806564,0.7876296043395996
0,train,model.layers.18.self_attn.o_proj,0.005224488617386669,0.008860899251885712,0.1936013102531433
0,train,model.layers.18.mlp.gate_proj,0.07696842029690742,0.1114480271935463,1.4808083772659302
0,train,model.layers.18.mlp.up_proj,0.07094122003763914,0.10156805627048016,0.9972823262214661
0,train,model.layers.18.mlp.down_proj,0.051469773054122925,0.07651036884635687,0.7616758346557617
0,train,model.layers.19.self_attn.q_proj,0.07383049465715885,0.11341725289821625,1.2153620719909668
0,train,model.layers.19.self_attn.k_proj,0.07741270866245031,0.11240236833691597,1.0685889720916748
0,train,model.layers.19.self_attn.v_proj,0.07793864887207747,0.11123610660433769,0.9479148983955383
0,train,model.layers.19.self_attn.o_proj,0.005612075445242226,0.009253978729248047,0.14906591176986694
0,train,model.layers.19.mlp.gate_proj,0.08528613671660423,0.12465676665306091,1.9407758712768555
0,train,model.layers.19.mlp.up_proj,0.08144481107592583,0.11761554330587387,1.2211638689041138
0,train,model.layers.19.mlp.down_proj,0.06416718941181898,0.09504324104636908,1.2807676792144775
0,train,model.layers.20.self_attn.q_proj,0.08000333793461323,0.12151600047945976,1.4577593803405762
0,train,model.layers.20.self_attn.k_proj,0.07771517988294363,0.11737696081399918,1.2235848903656006
0,train,model.layers.20.self_attn.v_proj,0.09020905569195747,0.1276467815041542,0.940213680267334
0,train,model.layers.20.self_attn.o_proj,0.0073214404983446,0.010776156559586525,0.23943614959716797
0,train,model.layers.20.mlp.gate_proj,0.08766724914312363,0.127802150323987,1.8766003847122192
0,train,model.layers.20.mlp.up_proj,0.08660193905234337,0.12506663240492344,1.3846969604492188
0,train,model.layers.20.mlp.down_proj,0.07562328688800335,0.1121384147554636,1.6469879150390625
0,train,model.layers.21.self_attn.q_proj,0.07014238648116589,0.10635753720998764,1.2656760215759277
0,train,model.layers.21.self_attn.k_proj,0.06529507972300053,0.10063727013766766,1.1508865356445312
0,train,model.layers.21.self_attn.v_proj,0.16330628655850887,0.23675013333559036,2.1236519813537598
0,train,model.layers.21.self_attn.o_proj,0.00950563105288893,0.01808823528699577,0.6401106715202332
0,train,model.layers.21.mlp.gate_proj,0.08662483002990484,0.1260742973536253,4.871978759765625
0,train,model.layers.21.mlp.up_proj,0.08676149323582649,0.12627708166837692,6.746726989746094
0,train,model.layers.21.mlp.down_proj,0.07336913514882326,0.17919846065342426,20.701416015625
0,train,model.layers.22.self_attn.q_proj,0.08324469160288572,0.1590605303645134,4.441136837005615
0,train,model.layers.22.self_attn.k_proj,0.07404131907969713,0.1395031437277794,3.501513957977295
0,train,model.layers.22.self_attn.v_proj,0.1160076055675745,0.16161786392331123,1.342139482498169
0,train,model.layers.22.self_attn.o_proj,0.016238567885011435,0.03473790641874075,3.6879422664642334
0,train,model.layers.22.mlp.gate_proj,0.09134334325790405,0.1585205439478159,5.126214981079102
0,train,model.layers.22.mlp.up_proj,0.09642073698341846,0.18012420274317265,9.474534034729004
0,train,model.layers.22.mlp.down_proj,0.11159950494766235,0.23449528589844704,10.24303150177002
0,train,model.layers.23.self_attn.q_proj,0.08279908448457718,0.1662034522742033,5.398355007171631
0,train,model.layers.23.self_attn.k_proj,0.07774136494845152,0.15077036246657372,2.7419686317443848
0,train,model.layers.23.self_attn.v_proj,0.12369716912508011,0.19519870728254318,2.9168639183044434
0,train,model.layers.23.self_attn.o_proj,0.026920505799353123,0.07590357773005962,7.300612926483154
0,train,model.layers.23.mlp.gate_proj,0.11644468456506729,0.22547407634556293,9.377102851867676
0,train,model.layers.23.mlp.up_proj,0.11679832451045513,0.23535215109586716,10.356588363647461
0,train,model.layers.23.mlp.down_proj,0.17900310084223747,0.48714569956064224,26.784610748291016
0,train,lm_head,0.14275827072560787,0.17796488851308823,0.9421396255493164
0,eval,model.layers.0.self_attn.q_proj,0.009157076943665743,0.016502046026289463,0.2198486328125
0,eval,model.layers.0.self_attn.k_proj,0.024844681844115257,0.052329296246171,0.4435882568359375
0,eval,model.layers.0.self_attn.v_proj,0.0006025683542247862,0.0007963409007061273,0.005243659019470215
0,eval,model.layers.0.self_attn.o_proj,0.00039937197288963944,0.0006222648662514985,0.02422255277633667
0,eval,model.layers.0.mlp.gate_proj,0.015154235996305943,0.021673857234418392,0.595728874206543
0,eval,model.layers.0.mlp.up_proj,0.008830336853861809,0.011501826345920563,0.18733012676239014
0,eval,model.layers.0.mlp.down_proj,0.004260665504261851,0.005707433680072427,0.09364032745361328
0,eval,model.layers.1.self_attn.q_proj,0.023363824002444744,0.0328884981572628,0.2797586917877197
0,eval,model.layers.1.self_attn.k_proj,0.038325872272253036,0.06035235710442066,0.549102783203125
0,eval,model.layers.1.self_attn.v_proj,0.007028966676443815,0.008962932974100113,0.05135449767112732
0,eval,model.layers.1.self_attn.o_proj,0.002667349064722657,0.003613772219978273,0.048050522804260254
0,eval,model.layers.1.mlp.gate_proj,0.021284012123942375,0.027761162258684635,0.44675159454345703
0,eval,model.layers.1.mlp.up_proj,0.014330999925732613,0.018157651647925377,0.12006673216819763
0,eval,model.layers.1.mlp.down_proj,0.006603952497243881,0.008464120328426361,0.10412454605102539
0,eval,model.layers.2.self_attn.q_proj,0.02373313531279564,0.03233076073229313,0.2303447723388672
0,eval,model.layers.2.self_attn.k_proj,0.036097340285778046,0.048024240881204605,0.3074188232421875
0,eval,model.layers.2.self_attn.v_proj,0.009717839770019054,0.01250934461131692,0.07288873195648193
0,eval,model.layers.2.self_attn.o_proj,0.0030614129500463605,0.004135084338486195,0.07396644353866577
0,eval,model.layers.2.mlp.gate_proj,0.027288399636745453,0.03490321338176727,0.45720767974853516
0,eval,model.layers.2.mlp.up_proj,0.018886053934693336,0.024534006603062153,1.6731491088867188
0,eval,model.layers.2.mlp.down_proj,0.012056031730026007,0.09092779457569122,14.1966552734375
0,eval,model.layers.3.self_attn.q_proj,0.026843344792723656,0.0383761040866375,0.34351348876953125
0,eval,model.layers.3.self_attn.k_proj,0.03660319745540619,0.050360143184661865,0.3182950019836426
0,eval,model.layers.3.self_attn.v_proj,0.019514817744493484,0.025455670431256294,0.11318433284759521
0,eval,model.layers.3.self_attn.o_proj,0.002387846470810473,0.0034678379306569695,0.03200379014015198
0,eval,model.layers.3.mlp.gate_proj,0.0319964773952961,0.04153630509972572,0.2557976245880127
0,eval,model.layers.3.mlp.up_proj,0.024111981503665447,0.031342888250947,0.2724437713623047
0,eval,model.layers.3.mlp.down_proj,0.013742072973400354,0.07015528902411461,8.75201416015625
0,eval,model.layers.4.self_attn.q_proj,0.03168566711246967,0.04348130710422993,0.30534058809280396
0,eval,model.layers.4.self_attn.k_proj,0.03902960568666458,0.05235409922897816,0.23277854919433594
0,eval,model.layers.4.self_attn.v_proj,0.030464589595794678,0.040793294087052345,0.1818532943725586
0,eval,model.layers.4.self_attn.o_proj,0.003945857752114534,0.005824380554258823,0.06132715940475464
0,eval,model.layers.4.mlp.gate_proj,0.03939206898212433,0.05296499282121658,0.5820949077606201
0,eval,model.layers.4.mlp.up_proj,0.029843381606042385,0.03927210345864296,0.24772769212722778
0,eval,model.layers.4.mlp.down_proj,0.01666084583848715,0.022440065629780293,0.36106348037719727
0,eval,model.layers.5.self_attn.q_proj,0.040301963686943054,0.05764186941087246,0.5710411071777344
0,eval,model.layers.5.self_attn.k_proj,0.04750324785709381,0.06705326959490776,0.3664742708206177
0,eval,model.layers.5.self_attn.v_proj,0.037628477439284325,0.05101411230862141,0.21550866961479187
0,eval,model.layers.5.self_attn.o_proj,0.0035820078337565064,0.005463958252221346,0.08264672756195068
0,eval,model.layers.5.mlp.gate_proj,0.05683661811053753,0.07756943255662918,0.5789446830749512
0,eval,model.layers.5.mlp.up_proj,0.037342989817261696,0.049783775582909584,0.3219791650772095
0,eval,model.layers.5.mlp.down_proj,0.01950098481029272,0.02687354851514101,0.2265489101409912
0,eval,model.layers.6.self_attn.q_proj,0.04074155353009701,0.05957566760480404,0.589667797088623
0,eval,model.layers.6.self_attn.k_proj,0.05481641739606857,0.0789199210703373,0.5254284143447876
0,eval,model.layers.6.self_attn.v_proj,0.032683052122592926,0.0457579530775547,0.27325350046157837
0,eval,model.layers.6.self_attn.o_proj,0.0037675012135878205,0.005499048158526421,0.11808405816555023
0,eval,model.layers.6.mlp.gate_proj,0.0488242544233799,0.06630711257457733,0.5232826471328735
0,eval,model.layers.6.mlp.up_proj,0.04023931361734867,0.05441885069012642,0.38127851486206055
0,eval,model.layers.6.mlp.down_proj,0.02476658020168543,0.034704914316534996,0.22353041172027588
0,eval,model.layers.7.self_attn.q_proj,0.04958644136786461,0.07090957090258598,0.7473764419555664
0,eval,model.layers.7.self_attn.k_proj,0.06330711022019386,0.08896971121430397,0.41283607482910156
0,eval,model.layers.7.self_attn.v_proj,0.045576173812150955,0.06415000557899475,0.34680187702178955
0,eval,model.layers.7.self_attn.o_proj,0.0042889718897640705,0.0062847493682056665,0.0959157943725586
0,eval,model.layers.7.mlp.gate_proj,0.05462950840592384,0.07630985602736473,0.6210330128669739
0,eval,model.layers.7.mlp.up_proj,0.04956933110952377,0.069346584379673,0.6027628779411316
0,eval,model.layers.7.mlp.down_proj,0.028900424018502235,0.0415026918053627,0.417044997215271
0,eval,model.layers.8.self_attn.q_proj,0.0565674863755703,0.10053738206624985,3.7756223678588867
0,eval,model.layers.8.self_attn.k_proj,0.07391323894262314,0.11122235655784607,1.0897369384765625
0,eval,model.layers.8.self_attn.v_proj,0.04478968307375908,0.06441414728760719,0.4334285259246826
0,eval,model.layers.8.self_attn.o_proj,0.0039533686358481646,0.006651146803051233,0.14413708448410034
0,eval,model.layers.8.mlp.gate_proj,0.05517863668501377,0.0786697044968605,0.9036828279495239
0,eval,model.layers.8.mlp.up_proj,0.049062853679060936,0.06926972419023514,0.7991426587104797
0,eval,model.layers.8.mlp.down_proj,0.028339114040136337,0.042141055688261986,0.5880435705184937
0,eval,model.layers.9.self_attn.q_proj,0.06511052697896957,0.1008300893008709,1.0275917053222656
0,eval,model.layers.9.self_attn.k_proj,0.08918697014451027,0.14223771542310715,0.9414224624633789
0,eval,model.layers.9.self_attn.v_proj,0.05883275903761387,0.08393814787268639,0.498476505279541
0,eval,model.layers.9.self_attn.o_proj,0.0030079055577516556,0.004857251886278391,0.11589586734771729
0,eval,model.layers.9.mlp.gate_proj,0.057027747854590416,0.08227673545479774,0.8515547513961792
0,eval,model.layers.9.mlp.up_proj,0.05357186682522297,0.07719079777598381,0.8480656147003174
0,eval,model.layers.9.mlp.down_proj,0.029450581409037113,0.04404507204890251,0.6034750938415527
0,eval,model.layers.10.self_attn.q_proj,0.06302152574062347,0.09553475677967072,0.7877278327941895
0,eval,model.layers.10.self_attn.k_proj,0.07425899058580399,0.11161670833826065,0.7220019102096558
0,eval,model.layers.10.self_attn.v_proj,0.07330504059791565,0.10580017417669296,0.5681098103523254
0,eval,model.layers.10.self_attn.o_proj,0.004222391871735454,0.006721019744873047,0.12796640396118164
0,eval,model.layers.10.mlp.gate_proj,0.05898724123835564,0.08661544695496559,0.9896105527877808
0,eval,model.layers.10.mlp.up_proj,0.05294732376933098,0.07638285681605339,0.9014303684234619
0,eval,model.layers.10.mlp.down_proj,0.02865017671138048,0.04367474466562271,0.590412974357605
0,eval,model.layers.11.self_attn.q_proj,0.08027685806155205,0.1268061138689518,1.0072264671325684
0,eval,model.layers.11.self_attn.k_proj,0.09763715043663979,0.1576782986521721,1.1902656555175781
0,eval,model.layers.11.self_attn.v_proj,0.06490762904286385,0.0929124690592289,0.44788873195648193
0,eval,model.layers.11.self_attn.o_proj,0.0028276873053982854,0.004611393203958869,0.0936964750289917
0,eval,model.layers.11.mlp.gate_proj,0.05947007052600384,0.08717256039381027,0.9851223230361938
0,eval,model.layers.11.mlp.up_proj,0.05826861970126629,0.0847206600010395,0.7830084562301636
0,eval,model.layers.11.mlp.down_proj,0.028693247586488724,0.04352053254842758,0.9347577095031738
0,eval,model.layers.12.self_attn.q_proj,0.07770495116710663,0.12107152119278908,1.2012746334075928
0,eval,model.layers.12.self_attn.k_proj,0.08859986066818237,0.13467521220445633,0.7949745655059814
0,eval,model.layers.12.self_attn.v_proj,0.08556822687387466,0.12595443427562714,0.84432053565979
0,eval,model.layers.12.self_attn.o_proj,0.004029389936476946,0.006454157643020153,0.12241208553314209
0,eval,model.layers.12.mlp.gate_proj,0.06123119033873081,0.09197046235203743,1.1505889892578125
0,eval,model.layers.12.mlp.up_proj,0.060009999200701714,0.0880100280046463,0.9164121150970459
0,eval,model.layers.12.mlp.down_proj,0.03159879520535469,0.04821418412029743,0.40794849395751953
0,eval,model.layers.13.self_attn.q_proj,0.09199148043990135,0.1488586664199829,1.3525214195251465
0,eval,model.layers.13.self_attn.k_proj,0.09833687171339989,0.15166932344436646,1.0602320432662964
0,eval,model.layers.13.self_attn.v_proj,0.08402582630515099,0.1236501932144165,0.8787357807159424
0,eval,model.layers.13.self_attn.o_proj,0.0025930963456630707,0.004286880954168737,0.057355523109436035
0,eval,model.layers.13.mlp.gate_proj,0.06493966095149517,0.09883484989404678,1.8084412813186646
0,eval,model.layers.13.mlp.up_proj,0.06740402430295944,0.10034636035561562,0.9575420022010803
0,eval,model.layers.13.mlp.down_proj,0.03652953915297985,0.05666714534163475,0.5673890113830566
0,eval,model.layers.14.self_attn.q_proj,0.09882418811321259,0.15965549647808075,1.5407848358154297
0,eval,model.layers.14.self_attn.k_proj,0.09902919456362724,0.1540384665131569,0.9341784715652466
0,eval,model.layers.14.self_attn.v_proj,0.09580794721841812,0.14078572392463684,0.8401570320129395
0,eval,model.layers.14.self_attn.o_proj,0.004433904075995088,0.007917980663478374,0.1523737907409668
0,eval,model.layers.14.mlp.gate_proj,0.06792262941598892,0.10332455113530159,1.2589030265808105
0,eval,model.layers.14.mlp.up_proj,0.06719265133142471,0.1008080430328846,1.118828296661377
0,eval,model.layers.14.mlp.down_proj,0.0458022877573967,0.07458491995930672,0.7873702049255371
0,eval,model.layers.15.self_attn.q_proj,0.09323456138372421,0.14849970489740372,1.3595894575119019
0,eval,model.layers.15.self_attn.k_proj,0.09612398967146873,0.14928153902292252,1.153914213180542
0,eval,model.layers.15.self_attn.v_proj,0.07838592678308487,0.11578091233968735,0.658195972442627
0,eval,model.layers.15.self_attn.o_proj,0.0034715577494353056,0.00604456989094615,0.11627531051635742
0,eval,model.layers.15.mlp.gate_proj,0.07141781598329544,0.10832156985998154,1.8409148454666138
0,eval,model.layers.15.mlp.up_proj,0.07098156958818436,0.10671290755271912,1.3748021125793457
0,eval,model.layers.15.mlp.down_proj,0.04199076443910599,0.06465849094092846,0.7196164131164551
0,eval,model.layers.16.self_attn.q_proj,0.09324219822883606,0.1593523621559143,2.404664993286133
0,eval,model.layers.16.self_attn.k_proj,0.1041954979300499,0.16028258949518204,0.9838213920593262
0,eval,model.layers.16.self_attn.v_proj,0.06441236287355423,0.09286996349692345,0.48170220851898193
0,eval,model.layers.16.self_attn.o_proj,0.0024060521973297,0.003966860007494688,0.08399203419685364
0,eval,model.layers.16.mlp.gate_proj,0.07734932750463486,0.11690869927406311,1.642221212387085
0,eval,model.layers.16.mlp.up_proj,0.07021025940775871,0.10476520285010338,1.102510929107666
0,eval,model.layers.16.mlp.down_proj,0.046072155237197876,0.06969072297215462,1.2289376258850098
0,eval,model.layers.17.self_attn.q_proj,0.09299464896321297,0.14855360984802246,1.5735645294189453
0,eval,model.layers.17.self_attn.k_proj,0.09541566297411919,0.15255050361156464,1.2252230644226074
